account_id,account_name,signup_date,seats,is_trial,churn_flag,days_since_signup,n_subscriptions,n_churned_subs,n_upgrades,n_downgrades,n_trial_subs,total_mrr,max_mrr,avg_mrr,auto_renew_pct,tenure_days,latest_mrr,sub_churn_rate,upgrade_net,total_usage_events,unique_features_used,total_usage_duration_mins,total_errors,beta_feature_pct,avg_usage_count,error_rate,feature_breadth,n_tickets,avg_resolution_hours,avg_first_response_mins,avg_satisfaction,n_escalations,urgent_pct,escalation_rate,n_churn_events,had_reactivation,had_preceding_downgrade,had_preceding_upgrade,total_refund_usd,primary_churn_reason_budget,primary_churn_reason_competitor,primary_churn_reason_features,primary_churn_reason_pricing,primary_churn_reason_support,primary_churn_reason_unknown,days_since_last_usage,usage_last_30d,usage_last_90d,recency_ratio,has_active_sub,active_mrr,usage_per_seat,tickets_per_seat,mrr_per_seat,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,billing_freq_annual,billing_freq_monthly
A-4c38bc,Company_55,2024-03-09,36,False,True,499,16,2,2,0,1,48060,7164,3003.8,0.875,286,1764,0.125,2,81,37,4522.6,27,0.123,10.1,0.3333,0.925,3.0,48.3,43.0,3.67,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,204,0,0,0.0,1,45612,2.25,0.083,1335.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False
A-1b707d,Company_56,2023-07-14,1,False,False,738,8,1,1,0,1,9332,3781,1166.5,0.625,243,0,0.125,1,38,27,1840.9,12,0.079,10.5,0.3158,0.675,3.0,42.7,75.3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,220,0,0,0.0,1,9180,38.0,3.0,9332.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
A-6f8ad2,Company_57,2024-07-09,1,False,False,377,17,2,2,1,2,25928,6965,1525.2,0.588,82,779,0.11764705882352941,1,88,38,4358.2,59,0.148,10.5,0.6705,0.95,4.0,35.2,37.2,4.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,202,0,0,0.0,1,25046,88.0,4.0,25928.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
A-4d1e75,Company_58,2024-08-21,20,False,False,334,13,0,3,1,2,31390,12338,2414.6,0.692,317,0,0.0,2,51,28,2468.4,25,0.098,9.35,0.4902,0.7,2.0,15.0,98.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,218,0,0,0.0,1,31390,2.55,0.1,1569.5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
A-9ee962,Company_59,2023-02-28,9,False,True,874,9,2,3,1,2,9420,5771,1046.7,0.778,458,171,0.2222222222222222,2,39,25,2003.8,17,0.077,11.26,0.4359,0.625,3.0,37.0,69.7,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,False,False,True,False,208,0,0,0.0,1,9249,4.33,0.333,1046.7,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
A-378b99,Company_60,2024-09-01,8,True,False,323,12,1,1,1,2,12116,3184,1009.7,1.0,111,784,0.08333333333333333,0,58,33,3125.4,38,0.086,9.74,0.6552,0.825,6.0,28.5,78.8,4.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,202,0,0,0.0,1,10524,7.25,0.75,1514.5,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False
A-94d3da,Company_61,2023-05-03,41,False,False,810,12,1,1,0,5,22673,8159,1889.4,0.667,140,779,0.08333333333333333,1,48,29,2500.8,25,0.104,9.67,0.5208,0.725,6.0,26.8,80.5,3.67,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,214,0,0,0.0,1,20664,1.17,0.146,553.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
A-e351e1,Company_62,2024-09-26,33,False,False,298,5,1,0,0,1,3498,1617,699.6,0.8,93,627,0.2,0,29,18,1707.5,22,0.103,10.17,0.7586,0.45,4.0,17.0,65.2,3.75,0.0,0.25,0.0,3.0,1.0,1.0,1.0,113.84,True,False,False,False,False,False,219,0,0,0.0,1,2871,0.88,0.121,106.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
A-9badbd,Company_63,2024-06-19,5,True,False,397,13,2,0,0,2,32477,11741,2498.2,0.769,184,11741,0.15384615384615385,0,70,33,3673.0,45,0.114,10.41,0.6429,0.825,5.0,30.2,102.6,4.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,208,0,0,0.0,1,20299,14.0,1.0,6495.4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-7e0a10,Company_64,2023-11-18,46,False,False,611,10,0,1,0,0,41116,13930,4111.6,0.7,600,13930,0.0,1,50,34,2886.0,35,0.1,10.22,0.7,0.85,5.0,39.4,62.6,4.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,219,0,0,0.0,1,41116,1.09,0.109,893.8,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
A-118d55,Company_65,2024-10-22,8,False,False,272,12,1,3,4,0,23919,7164,1993.2,0.75,66,5771,0.08333333333333333,-1,60,29,2802.4,33,0.083,9.98,0.55,0.725,5.0,24.2,56.8,4.2,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,False,False,False,True,False,False,203,0,0,0.0,1,18148,7.5,0.625,2989.9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
A-526d93,Company_66,2024-04-14,43,False,False,463,9,1,2,0,2,39201,9751,4355.7,0.556,205,8557,0.1111111111111111,2,56,28,2653.6,45,0.089,10.09,0.8036,0.7,5.0,51.4,134.6,3.8,1.0,0.2,0.2,3.0,0.0,0.0,1.0,41.17,False,False,False,False,True,False,211,0,0,0.0,1,30644,1.3,0.116,911.7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
A-f92792,Company_67,2024-07-04,1,False,False,382,14,0,1,1,3,18807,6965,1343.4,0.571,379,361,0.0,0,53,32,2485.4,31,0.113,9.96,0.5849,0.8,2.0,45.0,82.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,206,0,0,0.0,1,18807,53.0,2.0,18807.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
A-84ebe4,Company_68,2023-03-12,18,True,True,862,11,2,0,0,2,27994,8955,2544.9,0.909,546,7164,0.18181818181818182,0,42,27,2060.9,26,0.167,9.43,0.619,0.675,4.0,29.5,135.5,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,217,0,0,0.0,1,27652,2.33,0.222,1555.2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
A-5b4ebb,Company_69,2024-07-10,21,True,True,376,13,1,1,0,1,27803,12537,2138.7,0.846,139,1470,0.07692307692307693,1,70,34,3271.7,25,0.086,9.89,0.3571,0.85,5.0,35.4,63.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,208,0,0,0.0,1,27404,3.33,0.238,1324.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
A-2922b6,Company_70,2024-11-14,15,False,False,249,6,1,1,0,0,10669,6965,1778.2,0.833,23,980,0.16666666666666666,1,37,27,1954.0,13,0.054,10.62,0.3514,0.675,2.0,15.5,103.0,4.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,215,0,0,0.0,1,9934,2.47,0.133,711.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
A-9b9fe9,Company_71,2023-09-28,5,False,False,662,12,1,0,1,2,19725,9950,1643.8,0.833,137,9950,0.08333333333333333,-1,58,30,3278.4,22,0.052,10.29,0.3793,0.75,4.0,33.5,156.5,4.0,0.0,0.25,0.0,2.0,0.0,0.0,0.0,27.92,False,False,True,False,False,False,218,0,0,0.0,1,19480,11.6,0.8,3945.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
A-a8b49c,Company_72,2023-10-06,7,False,False,654,12,0,1,0,2,11567,4378,963.9,0.917,646,343,0.0,1,54,27,3056.6,43,0.019,10.09,0.7963,0.675,1.0,72.0,105.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,208,0,0,0.0,1,11567,7.71,0.143,1652.4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False
A-9174e0,Company_73,2024-12-04,37,False,False,229,15,1,2,0,2,53976,7363,3598.4,0.8,8,7363,0.06666666666666667,2,69,34,3435.6,61,0.087,9.99,0.8841,0.85,2.0,39.0,167.0,4.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,204,0,0,0.0,1,46613,1.86,0.054,1458.8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False
A-a1bbb6,Company_74,2023-04-05,1,False,False,838,8,1,0,0,1,14402,5572,1800.2,0.625,210,0,0.125,0,37,23,1974.4,20,0.189,9.89,0.5405,0.575,3.0,17.7,120.7,4.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,203,0,0,0.0,1,14157,37.0,3.0,14402.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
A-c45b23,Company_75,2023-12-08,5,False,False,591,12,1,0,0,3,8504,5174,708.7,0.75,352,5174,0.08333333333333333,0,59,32,3017.6,30,0.169,9.85,0.5085,0.8,3.0,36.7,51.7,3.67,0.0,0.333,0.0,1.0,1.0,0.0,0.0,0.0,False,False,False,False,True,False,210,0,0,0.0,1,3330,11.8,0.6,1700.8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
A-02cd81,Company_76,2024-03-28,44,False,False,480,14,1,0,0,3,32956,8756,2354.0,0.786,128,2156,0.07142857142857142,0,72,31,3655.1,28,0.069,9.5,0.3889,0.775,3.0,17.3,84.7,4.33,1.0,0.333,0.333,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,207,0,0,0.0,1,30800,1.64,0.068,749.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
A-ee42db,Company_77,2023-04-25,13,False,False,818,12,0,1,1,4,11567,5635,963.9,0.917,812,570,0.0,0,54,31,2514.6,33,0.111,9.46,0.6111,0.775,4.0,33.8,98.2,3.75,0.0,0.25,0.0,4.0,0.0,1.0,1.0,23.52,False,False,False,True,False,False,207,0,0,0.0,1,11567,4.15,0.308,889.8,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
A-432483,Company_78,2023-02-06,4,False,False,896,9,3,1,0,1,25813,11940,2868.1,0.778,638,1519,0.3333333333333333,1,45,25,2524.3,28,0.089,10.02,0.6222,0.625,1.0,51.0,128.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,221,0,0,0.0,1,22941,11.25,0.25,6453.2,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
A-9208f0,Company_79,2023-05-11,1,False,True,802,8,1,1,0,3,3511,2786,438.9,0.875,324,0,0.125,1,53,29,2645.0,31,0.113,10.15,0.5849,0.725,8.0,41.2,59.8,3.75,1.0,0.125,0.125,4.0,1.0,0.0,1.0,66.37,False,False,True,False,False,False,222,0,0,0.0,1,3413,53.0,8.0,3511.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
A-98a59a,Company_80,2023-08-04,56,False,False,717,10,0,2,1,1,36456,11144,3645.6,0.6,688,2744,0.0,1,44,27,2073.8,21,0.182,10.34,0.4773,0.675,3.0,37.3,74.0,4.33,0.0,0.333,0.0,1.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,202,0,0,0.0,1,36456,0.79,0.054,651.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
A-fe79a5,Company_81,2024-02-21,9,True,False,516,10,2,2,0,4,13532,4577,1353.2,0.9,297,1791,0.2,2,33,22,1611.2,17,0.061,10.15,0.5152,0.55,4.0,28.5,61.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,225,0,0,0.0,1,11741,3.67,0.444,1503.6,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
A-726cfa,Company_82,2023-07-01,11,False,False,751,19,2,2,0,2,34782,7562,1830.6,0.842,516,7562,0.10526315789473684,2,98,40,4699.8,45,0.153,10.13,0.4592,1.0,3.0,35.7,128.3,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122.11,False,False,False,False,True,False,207,0,0,0.0,1,34243,8.91,0.273,3162.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
A-c43359,Company_83,2024-11-16,38,False,False,247,8,2,2,1,2,12312,7562,1539.0,1.0,42,722,0.25,1,47,28,2450.8,32,0.106,9.81,0.6809,0.7,3.0,26.7,107.3,4.0,0.0,0.667,0.0,2.0,0.0,0.0,1.0,8.92,False,False,False,False,True,False,204,0,0,0.0,1,10868,1.24,0.079,324.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
A-271f46,Company_84,2023-02-09,38,False,True,893,8,0,0,0,2,19604,9154,2450.5,1.0,845,9154,0.0,0,38,25,1909.4,16,0.026,9.82,0.4211,0.625,1.0,36.0,79.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,213,0,0,0.0,1,19604,1.0,0.026,515.9,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
A-157070,Company_85,2023-11-09,16,False,False,620,16,4,2,1,2,27506,6965,1719.1,0.875,380,722,0.25,1,71,37,3115.5,26,0.099,9.8,0.3662,0.925,3.0,42.3,118.0,3.67,1.0,0.333,0.333,2.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,205,0,0,0.0,1,22395,4.44,0.188,1719.1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
A-40a557,Company_86,2023-12-03,16,True,False,596,9,1,1,0,1,23324,10945,2591.6,1.0,5,3184,0.1111111111111111,1,39,25,1903.6,17,0.077,10.31,0.4359,0.625,7.0,30.6,94.7,3.86,0.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,207,0,0,0.0,1,20140,2.44,0.438,1457.8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
A-66224b,Company_87,2024-10-18,92,True,False,276,12,1,0,0,4,69184,18308,5765.3,0.75,71,0,0.08333333333333333,0,61,34,3087.2,29,0.164,10.26,0.4754,0.85,6.0,39.8,82.5,3.5,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,229,0,0,0.0,1,50876,0.66,0.065,752.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
A-91e948,Company_88,2023-01-29,41,False,False,904,7,0,2,0,1,21894,8159,3127.7,1.0,707,8159,0.0,2,40,23,1921.0,16,0.0,10.1,0.4,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,207,0,0,0.0,1,21894,0.98,0.0,534.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
A-104f1a,Company_89,2024-08-17,24,False,False,338,8,1,0,0,1,12617,6027,1577.1,0.875,87,646,0.125,0,44,28,2615.8,22,0.045,9.95,0.5,0.7,5.0,33.2,50.4,3.8,1.0,0.0,0.2,3.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,218,0,0,0.0,1,6590,1.83,0.208,525.7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
A-7988d1,Company_90,2023-12-20,33,False,False,579,9,1,0,0,3,10692,6567,1188.0,0.778,249,0,0.1111111111111111,0,46,31,2304.4,28,0.152,9.76,0.6087,0.775,3.0,35.3,65.3,4.33,0.0,0.667,0.0,3.0,0.0,0.0,0.0,16.89,True,False,False,False,False,False,210,0,0,0.0,1,10065,1.39,0.091,324.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
A-faa28c,Company_91,2024-01-30,48,False,False,538,14,2,3,0,3,58404,9552,4171.7,0.786,325,2352,0.14285714285714285,3,59,25,2700.1,24,0.085,9.92,0.4068,0.625,4.0,52.2,115.5,4.5,1.0,0.5,0.25,2.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,205,0,0,0.0,1,39300,1.23,0.083,1216.8,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
A-f25509,Company_92,2024-03-22,32,False,False,486,5,0,0,1,1,16122,6368,3224.4,0.8,419,1083,0.0,-1,23,17,1226.7,15,0.13,9.96,0.6522,0.425,6.0,42.7,116.0,4.33,0.0,0.333,0.0,3.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,205,0,0,0.0,1,16122,0.72,0.188,503.8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
A-3a7284,Company_93,2024-11-17,31,False,False,246,12,3,1,2,1,35519,7761,2959.9,0.917,33,1519,0.25,-1,60,33,3192.7,30,0.15,10.15,0.5,0.825,3.0,56.3,104.3,3.67,0.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,211,0,0,0.0,1,32515,1.94,0.097,1145.8,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
A-3a5ad8,Company_94,2023-12-05,9,True,False,594,13,0,1,1,4,28701,13930,2207.8,0.846,581,0,0.0,0,52,27,2131.3,23,0.135,9.73,0.4423,0.675,4.0,44.8,53.5,4.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218,0,0,0.0,1,28701,5.78,0.444,3189.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
A-65a46c,Company_95,2023-11-04,1,False,False,625,8,1,2,0,1,22675,15522,2834.4,0.875,274,1715,0.125,2,38,24,1920.3,21,0.184,9.74,0.5526,0.6,8.0,45.1,91.1,4.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,207,0,0,0.0,1,22675,38.0,8.0,22675.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
A-8b25f2,Company_96,2024-02-17,6,False,True,520,13,2,1,2,2,14048,5572,1080.6,1.0,242,2587,0.15384615384615385,-1,54,29,2656.6,20,0.111,10.46,0.3704,0.725,2.0,35.5,50.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,206,0,0,0.0,1,12965,9.0,0.333,2341.3,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
A-fabe19,Company_97,2024-11-11,1,False,False,252,7,2,2,0,2,20497,6368,2928.1,0.429,36,0,0.2857142857142857,2,33,20,1882.8,16,0.03,10.21,0.4848,0.5,3.0,40.7,38.3,4.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,208,0,0,0.0,1,9552,33.0,3.0,20497.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-adc1f3,Company_98,2024-08-05,2,False,False,350,9,1,0,0,1,26608,9950,2956.4,0.778,37,995,0.1111111111111111,0,36,24,2002.2,26,0.139,9.28,0.7222,0.6,3.0,47.3,65.0,3.67,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,211,0,0,0.0,1,16658,18.0,1.5,13304.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
A-503d5a,Company_99,2023-10-21,4,False,True,639,12,0,0,1,3,17884,11144,1490.3,0.833,639,11144,0.0,-1,59,34,3526.1,32,0.102,10.25,0.5424,0.85,9.0,36.6,81.8,4.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218,0,0,0.0,1,17884,14.75,2.25,4471.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
A-fd7ad3,Company_100,2024-11-01,1,False,False,262,10,2,2,0,3,3831,2388,383.1,0.9,57,551,0.2,2,56,31,2866.0,42,0.161,10.12,0.75,0.775,8.0,48.8,98.1,4.12,1.0,0.25,0.125,4.0,1.0,0.0,1.0,70.03,False,False,False,False,True,False,238,0,0,0.0,1,904,56.0,8.0,3831.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
A-186a44,Company_101,2023-08-07,20,False,False,714,14,1,1,1,5,20989,9353,1499.2,0.714,490,380,0.07142857142857142,0,61,30,3425.6,25,0.115,10.07,0.4098,0.75,7.0,38.3,110.4,3.71,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,236,0,0,0.0,1,20609,3.05,0.35,1049.4,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True
A-e888d1,Company_102,2023-03-28,14,False,False,846,11,2,1,0,3,13646,3781,1240.5,0.727,597,833,0.18181818181818182,1,52,31,2634.8,36,0.096,10.62,0.6923,0.775,5.0,43.0,104.0,4.0,1.0,0.4,0.2,3.0,0.0,0.0,0.0,6.38,True,False,False,False,False,False,214,0,0,0.0,1,10462,3.71,0.357,974.7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
A-69fad4,Company_103,2023-04-06,6,False,True,837,7,2,0,0,1,8721,4378,1245.9,0.857,392,0,0.2857142857142857,0,39,24,2077.4,24,0.103,10.56,0.6154,0.6,4.0,43.0,116.8,3.75,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,218,0,0,0.0,1,3678,6.5,0.667,1453.5,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
A-9289f6,Company_104,2023-05-31,1,False,False,782,12,1,2,0,2,13096,3969,1091.3,0.833,5,1225,0.08333333333333333,2,68,33,3339.6,38,0.103,9.44,0.5588,0.825,6.0,37.5,70.0,4.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.93,False,False,False,False,True,False,234,0,0,0.0,1,12868,68.0,6.0,13096.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
A-f19409,Company_105,2023-03-16,23,False,True,858,12,1,2,0,1,34136,7960,2844.7,0.833,558,665,0.08333333333333333,2,62,33,3496.9,31,0.194,10.63,0.5,0.825,3.0,6.3,103.3,4.0,0.0,0.333,0.0,2.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,206,0,0,0.0,1,29559,2.7,0.13,1484.2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
A-22f2df,Company_106,2024-12-14,3,False,False,219,9,0,1,1,1,7451,2989,827.9,0.778,217,209,0.0,0,42,25,1985.4,17,0.119,10.21,0.4048,0.625,5.0,44.8,71.6,4.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,224,0,0,0.0,1,7451,14.0,1.667,2483.7,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
A-039727,Company_107,2024-11-02,25,False,False,261,15,1,3,2,2,36420,5970,2428.0,0.8,53,4975,0.06666666666666667,1,74,33,4159.1,32,0.041,10.38,0.4324,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.49,False,False,False,True,False,False,211,0,0,0.0,1,31445,2.96,0.0,1456.8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
